report_source,Mkt Al,Op Al,Orig,Dest,Manu,Type,Aircraft Family,Aircraft Type,Equip,Flights,Seats,ASMs,Block Mins
2027-07,JA,WJ,AEP,TUC,Airbus,Narrow,A320,A321,321,17,4080,2725440,2040
2027-07,JA,WJ,AEP,USH,Airbus,Narrow,A320,A320,320,15,2790,4120830,3270
2027-07,JA,WJ,AEP,USH,Airbus,Narrow,A320,A321,321,4,960,1417920,872
2027-07,JA,WJ,ASU,AEP,Airbus,Narrow,A320,A320,320,22,4092,2635248,2530
2027-07,JA,WJ,ASU,AEP,Airbus,Narrow,A320,A321,321,9,2160,1391040,1035
2027-07,JA,WJ,BRC,AEP,Airbus,Narrow,A320,A320,320,46,8556,7110036,5750
2027-07,JA,WJ,BRC,AEP,Airbus,Narrow,A320,A321,321,91,21840,18149040,11375
2027-07,JA,WJ,BRC,EZE,Airbus,Narrow,A320,A320,320,44,8184,6661776,5500
2027-07,JA,WJ,BRC,EZE,Airbus,Narrow,A320,A321,321,70,16800,13675200,8750
2027-07,JA,WJ,BRC,MVD,Airbus,Narrow,A320,A321,321,2,480,447360,342
2027-07,JA,WJ,COR,AEP,Airbus,Narrow,A320,A320,320,54,10044,4057776,4212
2027-07,JA,WJ,COR,AEP,Airbus,Narrow,A320,A321,321,40,9600,3878400,3120
2027-07,JA,WJ,CPC,AEP,Airbus,Narrow,A320,A320,320,50,9300,7402800,6000
2027-07,JA,WJ,CPC,EZE,Airbus,Narrow,A320,A320,320,10,1860,1452660,1200
2027-07,JA,WJ,CRD,AEP,Airbus,Narrow,A320,A320,320,15,2790,2536110,2100
2027-07,JA,WJ,CRD,AEP,Airbus,Narrow,A320,A321,321,16,3840,3490560,2240
2027-07,JA,WJ,EZE,BRC,Airbus,Narrow,A320,A320,320,39,7254,5904756,5655
2027-07,JA,WJ,EZE,BRC,Airbus,Narrow,A320,A321,321,80,19200,15628800,11600
2027-07,JA,WJ,EZE,CPC,Airbus,Narrow,A320,A320,320,7,1302,1016862,994
2027-07,JA,WJ,EZE,GIG,Airbus,Narrow,A320,A321,321,18,4320,5356800,3154
2027-07,JA,WJ,EZE,IGR,Airbus,Narrow,A320,A320,320,43,7998,5366658,4902
2027-07,JA,WJ,EZE,IGR,Airbus,Narrow,A320,A321,321,40,9600,6441600,4560
2027-07,JA,WJ,EZE,MDZ,Airbus,Narrow,A320,A320,320,13,2418,1462890,1547
2027-07,JA,WJ,EZE,MDZ,Airbus,Narrow,A320,A321,321,8,1920,1161600,952
2027-07,JA,WJ,EZE,NQN,Airbus,Narrow,A320,A320,320,19,3534,2134536,2261
2027-07,JA,WJ,EZE,NQN,Airbus,Narrow,A320,A321,321,29,6960,4203840,3451
2027-07,JA,WJ,EZE,REC,Airbus,Narrow,A320,A320,320,1,186,440820,316
2027-07,JA,WJ,EZE,SCL,Airbus,Narrow,A320,A320,320,2,372,263748,290
2027-07,JA,WJ,EZE,SLA,Airbus,Narrow,A320,A320,320,22,4092,3281784,2992
2027-07,JA,WJ,EZE,SLA,Airbus,Narrow,A320,A321,321,12,2880,2309760,1632
2027-07,JA,WJ,EZE,TUC,Airbus,Narrow,A320,A320,320,8,1488,1008864,960
2027-07,JA,WJ,EZE,TUC,Airbus,Narrow,A320,A321,321,9,2160,1464480,1080
2027-07,JA,WJ,EZE,USH,Airbus,Narrow,A320,A320,320,9,1674,2440692,1962
2027-07,JA,WJ,EZE,USH,Airbus,Narrow,A320,A321,321,16,3840,5598720,3488
2027-07,JA,WJ,GIG,AEP,Airbus,Narrow,A320,A320,320,4,744,910656,820
2027-07,JA,WJ,GIG,AEP,Airbus,Narrow,A320,A321,321,63,15120,18506880,12915
2027-07,JA,WJ,GIG,EZE,Airbus,Narrow,A320,A321,321,18,4320,5356800,3744
2027-07,JA,WJ,IGR,AEP,Airbus,Narrow,A320,A320,320,43,7998,5214696,5160
2027-07,JA,WJ,IGR,AEP,Airbus,Narrow,A320,A321,321,73,17520,11423040,8760
2027-07,JA,WJ,IGR,EZE,Airbus,Narrow,A320,A320,320,25,4650,3120150,3000
2027-07,JA,WJ,IGR,EZE,Airbus,Narrow,A320,A321,321,28,6720,4509120,3360
2027-07,JA,WJ,MDZ,AEP,Airbus,Narrow,A320,A320,320,44,8184,4984056,4356
2027-07,JA,WJ,MDZ,AEP,Airbus,Narrow,A320,A321,321,42,10080,6138720,4158
2027-07,JA,WJ,MDZ,EZE,Airbus,Narrow,A320,A320,320,19,3534,2138070,1879
2027-07,JA,WJ,MDZ,EZE,Airbus,Narrow,A320,A321,321,17,4080,2468400,1683
2027-07,JA,WJ,MDZ,SLA,Airbus,Narrow,A320,A320,320,14,2604,1523340,1386
2027-07,JA,WJ,MVD,REC,Airbus,Narrow,A320,A320,320,1,186,423150,306
2027-07,JA,WJ,NAT,AEP,Airbus,Narrow,A320,A320,320,18,3348,8262864,6390
2027-07,JA,WJ,NQN,AEP,Airbus,Narrow,A320,A320,320,40,7440,4605360,4000
2027-07,JA,WJ,NQN,AEP,Airbus,Narrow,A320,A321,321,51,12240,7576560,5100
2027-07,JA,WJ,NQN,EZE,Airbus,Narrow,A320,A320,320,16,2976,1797504,1600
2027-07,JA,WJ,NQN,EZE,Airbus,Narrow,A320,A321,321,27,6480,3913920,2700
2027-07,JA,WJ,NQN,SLA,Airbus,Narrow,A320,A320,320,4,744,732096,588
2027-07,JA,WJ,NQN,SLA,Airbus,Narrow,A320,A321,321,18,4320,4250880,2646
2027-07,JA,WJ,REC,AEP,Airbus,Narrow,A320,A320,320,22,4092,9628476,7260
2027-07,JA,WJ,REC,MVD,Airbus,Narrow,A320,A320,320,2,372,846300,612
2027-07,JA,WJ,REL,AEP,Airbus,Narrow,A320,A320,320,18,3348,2356992,2106
2027-07,JA,WJ,REL,AEP,Airbus,Narrow,A320,A321,321,5,1200,844800,585
2027-07,JA,WJ,RES,AEP,Airbus,Narrow,A320,A320,320,23,4278,2100498,2093
2027-07,JA,WJ,SCL,AEP,Airbus,Narrow,A320,A320,320,4,744,531216,524
2027-07,JA,WJ,SCL,AEP,Airbus,Narrow,A320,A321,321,40,9600,6854400,5240
2027-07,JA,WJ,SCL,EZE,Airbus,Narrow,A320,A320,320,2,372,263748,252
2027-07,JA,WJ,SLA,AEP,Airbus,Narrow,A320,A320,320,21,3906,3089646,2625
2027-07,JA,WJ,SLA,AEP,Airbus,Narrow,A320,A321,321,21,5040,3986640,2625
2027-07,JA,WJ,SLA,EZE,Airbus,Narrow,A320,A320,320,18,3348,2685096,2250
2027-07,JA,WJ,SLA,EZE,Airbus,Narrow,A320,A321,321,29,6960,5581920,3625
2027-07,JA,WJ,SLA,MDZ,Airbus,Narrow,A320,A320,320,14,2604,1523340,1470
2027-07,JA,WJ,SLA,NQN,Airbus,Narrow,A320,A320,320,1,186,183024,155
2027-07,JA,WJ,SLA,NQN,Airbus,Narrow,A320,A321,321,21,5040,4959360,3255
2027-07,JA,WJ,TUC,AEP,Airbus,Narrow,A320,A320,320,18,3348,2236464,1944
2027-07,JA,WJ,TUC,AEP,Airbus,Narrow,A320,A321,321,21,5040,3366720,2268
2027-07,JA,WJ,TUC,EZE,Airbus,Narrow,A320,A320,320,12,2232,1513296,1296
2027-07,JA,WJ,TUC,EZE,Airbus,Narrow,A320,A321,321,5,1200,813600,540
2027-07,JA,WJ,USH,AEP,Airbus,Narrow,A320,A320,320,6,1116,1648332,1260
2027-07,JA,WJ,USH,AEP,Airbus,Narrow,A320,A321,321,5,1200,1772400,1050
2027-07,JA,WJ,USH,EZE,Airbus,Narrow,A320,A320,320,18,3348,4881384,3780
2027-07,JA,WJ,USH,EZE,Airbus,Narrow,A320,A321,321,15,3600,5248800,3150
